Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Label
7.767425239664895e-05,0.0001428199397161736,0.0001107046872065102,3.77130610644006e-05,0.0001086590462925591,0.00011926586898644185,5.580712818994335e-05,0.0001076862552972764,0.0001029104359223,4.2851485108468844e-05,0.00011788936801741417,0.00012803922631841172,0.00015415256215876386,0.00015269010260174516,3.111653160214545e-05,5.3108748004243865e-05,0.00012575176336043298,0.00012568929754561045,0.0001257523843153024,0.0
0.0002926365745327361,0.00012854452553465835,0.00015677828200902995,0.00014770008817466013,0.0001325695625652899,8.423653776798272e-05,0.00013794846102466337,6.135873927312142e-05,8.815906966299957e-05,7.573182260854484e-05,0.00010409370696931613,0.00021573292833367545,6.6367403704125966e-06,0.00013431300951872568,1.9364206440517417e-05,7.640340671052833e-05,0.0001544475298483683,0.00010321400095477314,4.61127611035347e-05,0.0
6.423481453700159e-05,0.0001339798874467338,6.348166841414318e-05,0.00011082292947909875,0.00010227859199519069,6.741998261970915e-05,0.0002071972044662663,0.00013169595111590056,-1.2571293328803615e-06,0.00010932271573847139,6.691067676158061e-05,0.0001426216667398112,6.037396307836497e-05,9.426317792665506e-05,0.00012524936394902285,0.0001432877597085061,3.998517964721119e-05,8.327493820795259e-05,7.62527344419522e-05,0.0
6.733353837131441e-05,0.00018827271201405486,0.00012024908554804778,3.6955802283247745e-05,0.00014589309735273882,0.00020610780985063168,0.00015162326302755734,2.4031501702299334e-05,7.578829635668743e-05,0.00016334555745933115,6.461652671906096e-05,0.00012219097140731144,0.00013873170267146684,5.3653476421095855e-05,9.702373219691e-05,-6.206336700345363e-05,4.878061793328551e-05,8.7371592430342e-05,3.761084090175753e-05,0.0
0.00018162056519658177,2.8492931101968365e-05,7.799777566515082e-05,0.00010653702886430457,0.00017206366445330577,2.8206892441028027e-05,0.00015815818760774798,0.00010051165305097936,5.092456744760246e-05,0.00012310517371316354,0.0001099529847786735,6.998915614206027e-05,0.00010349010424950095,8.0734320156912e-05,0.0001056758672625624,0.00013310653372605234,0.0001793008408072676,3.810922505865755e-05,0.00020665166873281334,0.0
2.3956100238748995e-06,9.241074524822083e-05,0.00012941586032422884,0.00011404959338675163,6.886502400897031e-05,8.959388748213624e-05,7.534995326705836e-05,7.053176215278943e-05,0.00014248010485105124,0.00011785077429825238,6.53545202369673e-05,0.00014497999377166256,0.00011536497604383048,0.000140643105941948,0.00013148144209618062,5.855024945389639e-05,7.199094799015153e-05,0.0001373646802561631,0.00013051851327167325,0.0
9.895492030179259e-05,0.00010586636916543911,0.00016388324478942124,7.042143055820851e-05,0.0001273548690585019,8.98903673783053e-05,8.911593983863899e-05,0.0001549388425993595,0.0001412708174494015,0.00014067548180003194,0.00016527394035771646,0.00010105019208163795,0.0001340976485647482,8.44866621703272e-05,0.00011620831762442211,9.349284728161578e-05,0.00010484979824963592,0.0001297578512718457,5.908896583832638e-05,0.0
0.000204619363784273,4.96991309250149e-05,3.9290569360613396e-05,0.00015790554367500341,0.0001395831346981468,0.00013120599085260777,0.000131417275463214,9.938766135765427e-05,5.5137281425708425e-05,0.00010379022790968632,6.614191442439442e-05,0.00014875598667088755,9.264713092489307e-05,5.872514016037443e-05,8.393070791735033e-05,0.00012064657271378122,7.181377235980126e-05,5.888898022167843e-05,0.00011218436057459562,0.0
0.00011224832855543614,7.465284123144352e-05,7.644808471908386e-05,0.00011160249686788182,2.759578292513379e-05,2.9626811281172237e-05,6.407778893737821e-05,8.932764241440765e-05,0.00011554537827990023,0.0001737678108474776,0.00014288298116010097,9.200307350182865e-05,9.904918960486556e-05,4.987353176810956e-05,9.90743432003805e-05,8.55670680539931e-05,0.00011613592801690448,5.8638452822383855e-05,0.0001259673257120586,0.0
0.00017663694565012888,9.456199257715712e-05,0.00012008558610494707,0.00013450719958555562,7.993897640570819e-05,0.00011120462409052084,0.00010062962003908975,0.00010488380492744159,6.134951080722669e-05,0.00010122550871294714,0.0001248999145622725,0.0001725571803897521,0.00014796354130426035,0.00020765912287557783,6.163262185559753e-05,0.00014361603183603392,0.0001091671002869176,0.00020949014666088363,5.958508573224243e-05,0.0
5.80139078909612e-05,7.00303677277989e-05,-6.194786215490351e-06,7.371224891596195e-05,6.204336692231511e-05,0.00010751968932381039,0.00011708779878885797,0.00019380854196079432,0.00014752119190930254,7.115481721687985e-05,5.5079266432582105e-05,0.00012459595857532529,3.398833964896789e-05,0.0001915729382927177,0.00015897200603606434,7.654121739476477e-05,1.4343273545456124e-05,0.00016769361870827066,9.42730077373691e-05,0.0
0.0001618908155986731,2.027861706028164e-05,7.003124885231136e-05,0.00010026218498590917,0.0001023490296882371,7.749672642603782e-05,0.00013114249661737493,4.6618978530870285e-05,9.288102574893533e-05,0.00010601478158559494,0.00012572194170293744,0.0001355807439044445,4.376789540810654e-05,2.3294291463218887e-05,0.00016388384109492545,0.00011661570059897958,6.257567317217232e-05,0.00017755759877612616,0.00010578373171464294,0.0
0.00015896485920319133,0.00010337592407050545,0.00020303739624409937,0.00018776704212216023,8.755179257604633e-05,0.0001485785475477178,0.00013226879747925738,0.00016843157787661744,5.175382697099478e-05,0.00013430257299992197,0.0001529212243424794,1.2063025678844287e-05,4.083707436671125e-05,-1.961608888005029e-06,8.652965827777212e-05,0.00013587711278979813,0.0001751178526048014,0.00010370473902098877,0.0001814307772785646,0.0
3.099492708925543e-05,1.4830878032242269e-05,9.722261505516907e-05,0.00011920327244696537,9.836526259529535e-05,-3.372105001993829e-06,9.554399802436059e-05,3.4776524974757344e-05,0.00013348362744150194,0.00011832991230484243,5.300601068363224e-05,7.430665413316533e-05,4.7039323905552426e-05,9.68660451363414e-05,0.00014775711602506191,5.071369768322281e-05,0.00012520232577589222,7.348711908137796e-05,6.0356358386882795e-05,0.0
9.464848200227211e-05,4.82378838790313e-05,7.23175347326409e-05,4.010610537055758e-05,0.00019823625664581947,0.00010176317759858644,6.501372460037072e-05,0.00011069899553671111,9.438359751545852e-05,8.895152002333885e-05,0.00013070833500217126,0.00013787538550236525,7.347494261947363e-05,7.1209087967766e-05,8.62474151424178e-05,-1.5096058236779242e-05,2.424044689007239e-05,0.00016834371337222625,0.00018224838567506419,0.0
8.754819802218109e-05,0.00012882784815278832,0.0001155625077271768,0.0002539440404227619,0.00015597874557172884,9.360412042596168e-05,5.222297796997872e-05,1.967768398712137e-05,0.00011017318179336116,6.218246273578484e-05,2.8887314520116287e-05,6.767135578787367e-05,4.5922599819280255e-05,0.00018435708175362824,0.00014408198784747253,9.960136793416913e-05,0.0001739972069445013,0.00010386841538238092,5.693578993358682e-05,0.0
0.00017615620386348286,0.00012694550218423294,4.8137692283677185e-05,9.04830660958196e-05,5.621908733076214e-05,3.08600134517832e-05,0.00014630887737658208,0.00019547083202350654,3.007162130904294e-05,0.00012814846183452854,6.746787154390865e-05,7.56437308117652e-05,7.038030378805655e-05,5.6800461516009205e-05,0.00010242608139724135,5.845249417944811e-05,0.00011352284128899195,9.748809452754315e-05,8.805259765667952e-05,0.0
5.462181689792011e-05,7.116143347158337e-05,0.0001377695612912878,0.00012504585938121905,5.112223776007245e-05,0.0001049666152714613,0.00013756935616858945,1.652973594393141e-05,0.00012716800961899675,6.686881205270767e-05,0.00012852993342965798,6.183704217287416e-05,9.755894966774047e-06,1.8622878105841863e-05,0.00010240424733306911,0.0001129861250860741,5.478416874477957e-05,0.0001319296229388687,1.6923996886552013e-05,0.0
9.669601006763418e-05,3.944919001187717e-05,6.740819460989205e-05,0.0001023699335658207,5.697933173580238e-05,8.077222278850873e-05,0.00015031464046072202,7.115540652384256e-05,0.0001417846056032571,4.35146572671191e-05,0.00012649020889576415,0.00017207843103289502,-2.3582225006364458e-05,6.0155237226476164e-05,0.00012885360635902702,8.984773069785037e-05,0.00011855729366856544,6.980074066420898e-05,0.000104329489373645,0.0
9.221613823039603e-05,0.00015838910308299038,0.00011272104216506066,0.00011688013310376012,7.940615169387664e-05,7.561968879637532e-05,7.837209060901896e-05,0.00011972260711891485,7.895077595898685e-05,0.00011448874284482066,0.00020377003993227194,0.00014355623517158463,8.369882339160794e-05,0.00016006069610819724,7.959623134892244e-05,-1.9062267588926875e-06,4.9595684454129796e-05,6.460403948707223e-06,8.242432579793458e-05,0.0
0.0001009209189594776,0.00018382186561376413,0.00011634636868820814,8.90449735595568e-05,0.00014147027905917446,-1.0556765450394257e-05,0.0001117807279054283,0.00013854325969434836,2.6070687711007918e-05,0.00015718770216034645,0.0001169248203747207,7.923560430495994e-05,0.00013163909330531426,0.00021353464289021983,0.00010909331275292476,0.00011241102931501681,7.70319550229878e-05,5.750778152676041e-05,0.0001415167908272123,0.0
5.719580870455664e-05,0.00010357831186096963,7.611712766174416e-05,0.0001239489912873196,0.00011668310526434742,0.00015187699721289498,7.449918005726264e-05,8.650625323533144e-05,5.106181421088463e-05,7.778533699619442e-05,0.00011886502465224262,0.0001378494308322676,5.389173379111873e-05,0.00014348029600528303,0.00016778189294024755,0.00012067174516118505,0.0001938397906279033,6.131054004482136e-05,3.7767264834429146e-05,0.0
1.1063987554786074e-05,0.00017480221557445916,0.0001327182828177029,9.722076645447725e-05,0.00011399843131599102,4.3725547635081176e-05,0.00022228759898084132,0.00010646105909876138,0.00010546973973024465,0.0001362883311949346,0.00012405046158683566,0.00011119420121395658,6.047627722773441e-05,0.00012357341785679978,0.0001941012248237517,0.00016727100230774889,0.00017965933133196987,7.443921617844075e-05,5.051975898707096e-05,0.0
9.37106539950176e-05,0.00010278624561443473,0.00015470957592354743,1.5376768514259036e-05,0.0001764775159730307,9.209960507105053e-05,7.8655946502629e-05,4.9394781236991624e-05,1.725716640671153e-05,0.00014115852919809572,0.0001036658983594202,3.55019550129473e-05,3.5246061396819196e-05,8.32107650354936e-05,0.00018345107626446968,8.702043243181977e-05,2.4842852344094695e-05,8.771284679570279e-05,8.636382151261648e-05,0.0
-3.484433214707859e-05,9.728525667410939e-05,8.84532734895661e-05,0.00013481031824067092,0.00019244780474726727,0.00015632825147738786,8.655556547225847e-05,4.4673704562916484e-05,0.000228667990162493,0.00010296092170072441,0.00010069646459564731,9.879374564449984e-05,0.00010990423803839276,9.278197940380288e-05,7.13168996559882e-05,7.26570529379804e-05,9.836233648920009e-05,7.282876144331175e-05,6.435771086614178e-05,0.0
0.00010532151138459484,8.725113912895724e-05,0.00017519964942913445,-3.2548490419650596e-05,0.0001545753425961231,0.00016230425962488146,-3.669511620407479e-06,8.286562029598256e-05,8.142795670021043e-05,2.9624415264108933e-05,6.110916562045623e-05,4.4471207726708564e-05,0.00018761352217118113,0.00014678391965737306,0.00016357775474970795,0.00013608360320216175,4.354741143913854e-05,7.377398668601132e-05,0.00012446872806139592,0.0
3.889360955540273e-05,0.0001356499215086194,8.798373009209326e-05,8.125895962252013e-05,0.00013554799841017457,0.000122213165574302,8.1951691709046e-05,0.00015796649016821241,4.5946833620005135e-05,0.0001307967803472132,0.0001296550628984192,8.452267803430049e-05,0.0001163066511121059,3.7444321180734856e-05,0.00014620135096034506,9.075489317785055e-05,7.386384897404803e-05,0.00015245046129184448,6.478281547286204e-05,0.0
2.9576935181822013e-05,2.2168541323804814e-05,0.000130300497567282,3.5978532375185846e-05,0.00018773970909921823,-4.096470394186096e-06,0.00018482281841450193,0.00011055087336013092,9.516434440648038e-05,7.275404565955252e-05,0.00011995680571760354,9.811826487875758e-05,0.00015516509410082609,0.00010571138243310198,0.00010751508807309388,8.181938938930721e-05,9.715271881394663e-05,0.00011539008844460296,1.4491580367168719e-05,0.0
3.2590728894714346e-05,0.00013716320470113575,0.00010854327190639709,9.080083318236605e-05,0.00010092169665326966,0.00011737908526808356,7.301201598453193e-05,6.108476372988436e-05,0.00010979226275488409,5.10813611192484e-05,0.00012041263778572359,1.4870819788107988e-05,0.0001514577818662822,0.00012362987412065215,0.00011280148671569378,0.0001491345491972757,0.00018327372222312884,0.00015071850325090654,7.956288433417737e-06,0.0
3.602115166321492e-05,6.875907111521606e-05,0.00010130455251054169,0.00012588295102345615,6.371280934232672e-05,0.00010933833822385393,6.223085338233388e-05,6.94241098504026e-05,2.9666945157588883e-05,5.3838337694454785e-05,3.241576971918332e-05,5.120633735113337e-05,0.000152682089830392,5.253005555840285e-05,0.00023161910324186955,0.00012466589504404445,0.0001092418061847437,5.7082110990939326e-05,0.00013501549397044958,0.0
7.121810868811131e-05,0.00010610049073226807,0.00022800422691343972,9.519700501376751e-05,0.0001574636663142838,6.484117874370563e-05,9.825057547515192e-05,0.00018854003178177552,6.865164711061163e-05,0.00019062242789984646,0.00013538759677277377,7.187666120528662e-05,0.00013162038695277605,0.0001486277224813365,0.00013109049811085984,2.1488764005477177e-05,6.364314120875658e-05,8.762406822242477e-05,9.627832854499769e-05,0.0
0.0001310336048775339,0.0001088850500466627,3.3232782064494934e-05,0.00011900989255029817,0.00013052928726419116,0.000127989522396552,0.0001540390362777311,0.0001416961077274452,0.00012295900396142183,9.649171442706766e-05,1.6951953324200432e-05,0.0001214809109566293,0.00011038438435815557,0.00011357894185976867,3.616257120898453e-05,4.5947172979586884e-05,0.0001526576426666452,9.802224230716726e-05,0.00013407503486863122,0.0
0.00010141591880652307,0.00010148780697478726,0.00014691419029879988,7.41977635891313e-05,0.00010480603884704918,7.688623556474788e-05,7.827518862838423e-05,8.454139382656804e-05,0.00011110668858168565,7.606256891682614e-05,0.00016278780627867605,5.5269634889024805e-05,9.065641779193205e-05,7.801344708629126e-05,0.00017234889421768667,0.00010982773882557874,0.00015159222697343176,2.5721981348151402e-05,0.00011335251329346295,0.0
0.00014448153978117187,0.00010411419946377121,0.00015327401875326756,7.41355774949814e-05,0.000170467372009279,0.00021494490618096252,8.185807197801705e-05,7.772487392996141e-05,0.00017266922385588505,0.0001789786072865356,7.38569986423366e-05,7.899065914520714e-05,8.591076955697465e-05,3.277747444828615e-05,5.4067402675790094e-05,4.9792961662396606e-05,6.161012174479358e-05,9.826575563066094e-05,0.00011171073662682604,0.0
0.00017752502464070386,5.0082297963060454e-05,0.0001492161199238292,8.930055778872455e-05,9.752681451737836e-05,0.0001337409746083302,4.386389892188507e-05,0.00011912048730920254,0.00010832261041065281,0.00012462256320040747,0.0001144584321953909,0.0002227650069955447,6.811300078743421e-05,7.345015224990913e-05,6.884297367876178e-05,7.222614404198726e-05,6.813064363467411e-05,0.00015945082655537758,0.00017102521239949274,0.0
7.146268531252618e-05,5.8382221344788565e-05,0.00012357077781932022,7.238884778595144e-05,0.00013164659088777555,0.000110146151042565,2.42127942501384e-05,0.00017737526006650307,0.0001897938836547761,6.936056547578069e-05,8.06149220032008e-05,0.00011429326953624525,0.00011672283949935126,0.00013292721363364154,0.0002005102269383175,9.115263862529754e-05,6.0085137773077314e-05,3.103403859927364e-05,6.345349800290404e-05,0.0
9.834365135631015e-05,0.0001897278931758894,7.411943504819143e-05,0.00011118939758194493,9.917885519636241e-05,0.0001594196636724042,0.0002263466212936811,7.345656135398398e-05,7.55280278740889e-05,0.00015220804385345361,0.00013409457448131557,0.0001923353662868017,0.0001291964092662982,8.203539546064703e-05,0.00012953274153461547,0.0001554351790291454,0.00014102410905986822,0.00012536370155536488,0.00015333373447945769,0.0
0.00015846477952228364,0.00016910794955187636,0.00013243549437948215,9.164409598415729e-05,0.00010733568432166615,0.00016032544832541784,5.9153216450638196e-05,0.00011843366544364506,8.033305938363197e-05,0.00010143724114674088,0.00016392259313036494,0.00010955495340099517,0.00010232182740780744,3.2007192951004045e-05,0.00013731267830136105,0.00013227420905705377,0.00020816273616527302,8.461108825234996e-05,0.00011095751638319696,0.0
0.00011246918418553776,0.00017887266398817375,9.52352233806524e-05,0.00011395107628851697,0.00013039482548582698,0.00010933045615781791,7.767831927247358e-05,0.00010970449964491539,0.0001536815874929886,4.867423502944699e-05,0.0001066484837073438,6.499395925304134e-05,0.00015975233144624213,2.384065476081126e-05,7.20539076364206e-05,0.00011886059375322605,0.00017827620146171704,9.671248694635061e-05,7.224002366534009e-05,0.0
0.00019405785347202952,2.7599304979187796e-05,-9.940297831004098e-06,0.00012200072250266662,7.489728878236945e-05,4.893835914346434e-05,0.00013541782236496766,0.00011219003568855994,7.179606846316358e-05,3.598478006645528e-05,0.00014362286641400723,0.00013251005889793304,9.504120681103087e-05,0.00019233184980238331,4.649576168369238e-05,2.3723741453763055e-05,6.540459650593778e-05,9.772069918222512e-05,0.00011216697246613459,0.0
8.793819710718352e-05,0.00011760276982571484,3.74230287904778e-05,0.00017218823020366297,9.589244108037156e-05,0.00015586479157940638,0.0001171362673188852,0.0001228376609576892,0.0001284883640116102,0.00012238542800086576,0.0001321361379933772,0.00016645762650662157,0.00010982605848507352,0.00013545018787942563,9.551321528563867e-05,0.00017200586077247365,6.618038489703652e-05,0.0001900470216455408,9.799210246778283e-05,0.0
2.8461244894097593e-05,0.00010640522074553946,6.594741712625596e-05,0.00014203217744943622,6.736880103488046e-05,7.769082833926102e-05,5.52296345272345e-06,7.738468403754617e-05,-2.119396633144783e-05,2.0804858825713832e-05,0.00013802073280721488,0.00013929000793254162,0.00012127287808924825,5.165119284353935e-05,9.7614432192901e-05,9.981987304547158e-05,4.2081765540372866e-05,0.00017516991508835755,0.00014386811452878358,0.0
8.895179130851681e-05,0.00010134429194972654,0.00011041914039737763,-2.0867434212145286e-06,8.764113087397016e-05,6.590078760011008e-05,4.991899950525423e-05,8.594498535570225e-05,0.00018988432634247613,0.0001320421430633505,7.144105051086017e-05,0.00012862913906780795,0.0001699677718293001,0.00014623168414563845,0.00010298151849600871,6.765316111472131e-05,0.0001349111656806795,0.00011967426927108749,0.00014475966100138663,0.0
0.0001317585900840985,0.00015247763576596677,7.323823942197161e-05,0.0001658697032817163,0.00010987998023461999,0.0002037630436312633,6.55406090955216e-05,0.00018679819015826246,0.0001098955391731324,6.742909981927758e-05,7.580570829728393e-05,8.398263459028399e-05,0.00012120829732009583,0.000126141774401775,7.131499980307105e-05,9.878227038695086e-05,0.0002071135179305932,0.0001863771585050356,0.00012181618348370161,0.0
0.00010190017390841002,0.00010600156633591307,0.00013067589863652085,4.886037174007972e-05,8.713117312883275e-05,1.657079630612053e-05,0.00011996115613026396,0.00013235979698513706,7.584067688503131e-05,0.00017869933816450165,3.8711716849882936e-05,2.6781255989508996e-05,0.0001112225909279986,0.00015235491513060774,0.00018419638457289344,7.7055786856553e-05,0.0001539340416715648,9.807457652496465e-05,9.136863500295903e-05,0.0
0.00014418299687433362,0.00013261614392067099,2.1180392150787534e-05,0.0001738270174862948,0.0001690045677073726,6.872186492452353e-05,0.00011979017667187046,0.00012470150931413694,0.00011303368829119536,7.2484742307729e-05,6.641883160309742e-05,9.872229645042774e-05,0.00015863645096296823,0.00012718000772972163,8.14692833956947e-05,0.00013858493553241724,-4.242713103150377e-05,0.00015743828501860519,1.3014311061095021e-05,0.0
8.18779529298434e-05,4.401650526869281e-05,3.526592621395472e-05,0.000158041339368926,7.661493993440544e-05,0.00011732519408653579,9.76539710560408e-05,0.00012385204136115607,0.00010384109455301277,3.585038879057152e-05,0.000149813340972357,7.531217084193438e-05,2.217090506701245e-05,7.859424195170439e-05,0.00017503798953171556,0.00014251108710567465,8.256739327960704e-05,8.253711478407856e-05,8.391824743913088e-05,0.0
0.00020383739917804205,0.00011909677261157767,0.00012150208235955348,0.00015151417270159212,0.00011193945795132568,8.704789270896485e-05,9.018250754575109e-05,9.64199370292968e-05,9.813888817450793e-05,0.000136381477181849,0.00010259729429036498,0.00013663200386077897,9.596417099457088e-05,0.00010393175951580453,8.996577339461171e-08,0.00014581638373512408,0.00011732442379489965,0.0001499005054929826,-4.4812768909684476e-05,0.0
0.00020441873523903637,9.302051859224132e-05,0.00015540914083687584,4.800470364372346e-05,0.00013063869525312848,4.7329221841317194e-05,6.881155196520975e-05,0.00019570156769333933,9.046587996183267e-05,0.00011087164365898615,0.00014350338653443772,0.00012478409439863023,0.00010752094525717882,0.00011824805012331127,0.00022017077926191376,9.711906014832073e-05,0.00011005495233574837,0.0001525327198003806,0.0001552762966478992,0.0
0.00015935151527801902,0.00013193651110145923,4.284975436347582e-05,0.0001816715766150548,4.2682730349065604e-05,0.00011513177326195167,6.228620749903211e-05,9.679308267035038e-05,0.00011643812051517402,0.00011606786077251366,0.00012109603771176425,0.00018068556345293235,0.000122676715075699,8.779216823546757e-05,0.00014820435841441786,0.00015947352444623203,3.861960924315037e-05,0.00012987000349249292,0.0001350586371155449,0.0
8.51218248320004e-05,0.000168785340665581,9.249722064837367e-05,0.00010627882267357712,9.134640878580652e-05,0.00010077895237907338,4.5186245655239915e-05,2.7997455870285283e-05,0.00017972525316124863,5.7651932584083614e-05,5.043038252718464e-05,-7.669505680185738e-06,6.805191261552489e-05,3.384551032962509e-05,0.00018210075800681848,0.0001504908544671317,6.559248274111381e-05,0.00021262179026721546,0.00014908827434957972,0.0
8.375843082456888e-05,-2.497028574367865e-05,0.00021454712862953708,3.05213766618202e-05,1.7730062652155404e-05,0.000151128521600482,0.00022198762031696364,0.0001692136409255259,0.000128195456002618,0.0001297377170832643,0.00014267077793901539,0.00013794642948933826,0.0001140595711984688,0.00010521005519759381,9.687034360502388e-05,6.230177055666619e-05,8.596624615666131e-05,1.535215929023073e-05,9.508301866026251e-05,0.0
5.057044464245413e-05,4.482053413921146e-05,0.00010899470755767393,0.00016960011431722997,0.00014591583030011565,2.1474969818841152e-05,5.051859317148312e-05,0.0001470385593994108,5.087563032308452e-05,8.876834250014877e-05,0.0001275026049512276,5.1582777256818235e-05,0.000105268775307298,3.329872525408978e-05,6.993161780243933e-05,0.00011598909670712686,2.0350313323416535e-05,0.00012202373689801995,9.901811005366595e-05,0.0
0.0001276244977208574,0.00011119570670323308,0.00016820702149869223,0.00010626122513239537,7.852972294373735e-05,0.00010611487515161419,0.0001271649014518194,0.00010244300351628523,0.00010202958456019412,6.490041560966224e-05,6.68549541224526e-05,2.986973641001532e-05,0.00018747883715934698,3.780683823043574e-05,6.535474011020465e-05,6.407963672154014e-05,0.00014474621884722207,8.525251608539861e-05,0.0001623871036336867,0.0
6.632546878780659e-05,0.0001139497081111901,5.8232647337012133e-05,0.00020725745638866942,4.062007904852436e-05,0.00011549103551135138,0.00013168884404660494,0.00012068995487257491,9.073561705611458e-05,9.35089650133287e-05,0.00010219057359895548,9.264989991857557e-05,0.00014819395583974548,0.00021052615007956759,7.212541074960832e-05,3.150985102104611e-05,9.558589758243726e-05,0.00022898546688271594,5.981627160151346e-05,0.0
0.00018195584027220338,0.00018388504070382205,7.232058791460028e-05,0.00012844915395926378,0.0001814198311564269,8.104361295062566e-05,8.982098199488191e-05,7.091595430256782e-05,4.926216346535666e-05,6.753612274669964e-05,3.8802986661887174e-05,0.0001017041734129613,6.150133844706792e-05,0.00011168929558953739,2.220521768981864e-05,0.00011654401161072285,0.00014167644808044623,3.1321787142723405e-07,0.00011870282849237861,0.0
0.0001613834496236646,3.951794906543973e-05,0.00018362861934188518,0.00012095095046830226,6.474940721207955e-05,9.721154611711471e-05,0.00012791634562608613,0.00010380026957062058,0.00012693779962231845,5.396632034603169e-05,0.00010846804120180391,2.931427515475099e-05,9.443869693256498e-05,5.480461792676051e-05,6.322350287051167e-05,0.00016180465876052187,0.00015456550602971347,0.00013045690604535884,4.5384361766371055e-05,0.0
